 3.23666138e-09  4.83565566e-01  3.23666138e-09  1.74478558e-03  3.23666138e-09  5.25665547e-01  3.23666138e-09  1.26998217e+00  3.23666138e-09  1.00647332e-01 
 3.27934288e-09  4.89560314e-01  3.27934288e-09  2.34216566e-03  3.27934288e-09  5.12084456e-01  3.27934288e-09  1.27057743e+00  3.27934288e-09  1.00655869e-01 
 3.32676287e-09  4.96185256e-01  3.32676287e-09  2.13531337e-03  3.32676287e-09  4.83578900e-01  3.32676287e-09  1.27111293e+00  3.32676287e-09  1.00665353e-01 
 3.38062471e-09  5.03658957e-01  3.38062471e-09  1.10400838e-03  3.38062471e-09  4.19498732e-01  3.38062471e-09  1.27160311e+00  3.38062471e-09  1.00676125e-01 
 3.43402909e-09  5.11030571e-01  3.43402909e-09  5.24099243e-04  3.43402909e-09  3.36198068e-01  3.43402909e-09  1.27216115e+00  3.43402909e-09  1.00686806e-01 
 3.49420176e-09  5.19240802e-01  3.49420176e-09  3.31615668e-04  3.49420176e-09  2.47290119e-01  3.49420176e-09  1.27282329e+00  3.49420176e-09  1.00698840e-01 
 3.56422837e-09  5.28522589e-01  3.56422837e-09  2.60143126e-04  3.56422837e-09  1.84090679e-01  3.56422837e-09  1.27345537e+00  3.56422837e-09  1.00712846e-01 
 3.63459798e-09  5.37720271e-01  3.63459798e-09  2.18265796e-04  3.63459798e-09  1.42594130e-01  3.63459798e-09  1.27407220e+00  3.63459798e-09  1.00726920e-01 
 3.71524820e-09  5.48238411e-01  3.71524820e-09  2.06735583e-04  3.71524820e-09  1.07505061e-01  3.71524820e-09  1.27487255e+00  3.71524820e-09  1.00743050e-01 
 3.81551222e-09  5.61345447e-01  3.81551222e-09  2.06727972e-04  3.81551222e-09  7.64383403e-02  3.81551222e-09  1.27604517e+00  3.81551222e-09  1.00763102e-01 
 3.98836893e-09  5.84019766e-01  3.98836893e-09  2.07847825e-04  3.98836893e-09  4.45947645e-02  3.98836893e-09  1.27847827e+00  3.98836893e-09  1.00797674e-01 
 4.15452657e-09  6.05800708e-01  4.15452657e-09  2.09846533e-04  4.15452657e-09  2.98386754e-02  4.15452657e-09  1.28118613e+00  4.15452657e-09  1.00830905e-01 
 4.34830411e-09  6.31000914e-01  4.34830411e-09  2.12421459e-04  4.34830411e-09  2.24034350e-02  4.34830411e-09  1.28463619e+00  4.34830411e-09  1.00869661e-01 
 4.55999847e-09  6.58107000e-01  4.55999847e-09  2.15272216e-04  4.55999847e-09  1.92559538e-02  4.55999847e-09  1.28864001e+00  4.55999847e-09  1.00912000e-01 
 4.81565131e-09  6.90079846e-01  4.81565131e-09  2.19165535e-04  4.81565131e-09  1.74607407e-02  4.81565131e-09  1.29372243e+00  4.81565131e-09  1.00963130e-01 
 5.16257689e-09  7.31983679e-01  5.16257689e-09  2.25648589e-04  5.16257689e-09  1.56278340e-02  5.16257689e-09  1.30105082e+00  5.16257689e-09  1.01032515e-01 
 5.49082013e-09  7.70027254e-01  5.49082013e-09  2.32315385e-04  5.49082013e-09  1.40705267e-02  5.49082013e-09  1.30846998e+00  5.49082013e-09  1.01098164e-01 
 5.94162202e-09  8.19625130e-01  5.94162202e-09  2.39230613e-04  5.94162202e-09  1.21959005e-02  5.94162202e-09  1.31933589e+00  5.94162202e-09  1.01188324e-01 
 6.36051704e-09  8.62733003e-01  6.36051704e-09  2.40044515e-04  6.36051704e-09  1.06970443e-02  6.36051704e-09  1.32984933e+00  6.36051704e-09  1.01272103e-01 
 7.17016379e-09  9.36744554e-01  7.17016379e-09  2.26689127e-04  7.17016379e-09  8.25809285e-03  7.17016379e-09  1.34993115e+00  7.17016379e-09  1.01434033e-01 
 7.83783437e-09  9.88089521e-01  7.83783437e-09  2.02776483e-04  7.83783437e-09  6.58829313e-03  7.83783437e-09  1.36556105e+00  7.83783437e-09  1.01567567e-01 
 8.58648101e-09  1.03550869e+00  8.58648101e-09  1.66488534e-04  8.58648101e-09  5.05456337e-03  8.58648101e-09  1.38052595e+00  8.58648101e-09  1.01717296e-01 
 9.54762045e-09  1.08236513e+00  9.54762045e-09  1.17927251e-04  9.54762045e-09  3.54140437e-03  9.54762045e-09  1.39405023e+00  9.54762045e-09  1.01909524e-01 
 1.07041750e-08  1.12178925e+00  1.07041750e-08  6.86978432e-05  1.07041750e-08  2.25361781e-03  1.07041750e-08  1.40205135e+00  1.07041750e-08  1.02140835e-01 
 1.20139166e-08  1.15001912e+00  1.20139166e-08  3.08635895e-05  1.20139166e-08  1.31017528e-03  1.20139166e-08  1.40313501e+00  1.20139166e-08  1.02402783e-01 
 1.34793280e-08  1.16798319e+00  1.34793280e-08  7.56313707e-06  1.34793280e-08  6.93336728e-04  1.34793280e-08  1.39883781e+00  1.34793280e-08  1.02695866e-01 
 1.51466860e-08  1.17818252e+00  1.51466860e-08 -4.73595480e-06  1.51466860e-08  3.33439117e-04  1.51466860e-08  1.39099868e+00  1.51466860e-08  1.03029337e-01 
 1.71757637e-08  1.18323787e+00  1.71757637e-08 -1.07633685e-05  1.71757637e-08  1.48958915e-04  1.71757637e-08  1.38003181e+00  1.71757637e-08  1.03435153e-01 
 1.95789089e-08  1.18485184e+00  1.95789089e-08 -1.28068606e-05  1.95789089e-08  8.57678100e-05  1.95789089e-08  1.36651416e+00  1.95789089e-08  1.03915782e-01 
 2.27738758e-08  1.18486234e+00  2.27738758e-08 -1.30310141e-05  2.27738758e-08  8.13313718e-05  2.27738758e-08  1.34846642e+00  2.27738758e-08  1.04554775e-01 
 2.65315648e-08  1.18440765e+00  2.65315648e-08 -1.26459613e-05  2.65315648e-08  9.62612318e-05  2.65315648e-08  1.32740072e+00  2.65315648e-08  1.05306313e-01 
 3.19171699e-08  1.18406893e+00  3.19171699e-08 -1.24035269e-05  3.19171699e-08  1.08653243e-04  3.19171699e-08  1.29749479e+00  3.19171699e-08  1.06383434e-01 
 3.99789101e-08  1.18398489e+00  3.99789101e-08 -1.24976688e-05  3.99789101e-08  1.12478081e-04  3.99789101e-08  1.25315362e+00  3.99789101e-08  1.07995782e-01 
 5.61023905e-08  1.18402975e+00  5.61023905e-08 -1.28818752e-05  5.61023905e-08  1.11734707e-04  5.61023905e-08  1.16543675e+00  5.61023905e-08  1.11220478e-01 
 8.83493512e-08  1.18408683e+00  8.83493512e-08 -2.05758803e-07  8.83493512e-08  1.10920984e-04  8.83493512e-08  9.92626749e-01  8.83493512e-08  1.17669870e-01 
 1.36732188e-07  1.18403744e+00  1.36732188e-07  8.51139277e-03  1.36732188e-07  1.10637641e-04  1.36732188e-07  7.46201210e-01  1.36732188e-07  1.27346438e-01 
 1.42859496e-07  1.17165080e+00  1.42859496e-07  5.82562416e-01  1.42859496e-07 -5.83407472e-05  1.42859496e-07  9.85578477e-01  1.42859496e-07  1.28571899e-01 
 1.44963867e-07  1.16733217e+00  1.44963867e-07  5.77942297e-01  1.44963867e-07 -4.48625933e-05  1.44963867e-07  9.66150311e-01  1.44963867e-07  1.28992773e-01 
 1.46111449e-07  1.16528201e+00  1.46111449e-07  5.78965439e-01  1.46111449e-07 -2.07086252e-05  1.46111449e-07  9.57923300e-01  1.46111449e-07  1.29222290e-01 
 1.47753467e-07  1.16278952e+00  1.47753467e-07  5.78836989e-01  1.47753467e-07  7.42462579e-06  1.47753467e-07  9.45222837e-01  1.47753467e-07  1.29550693e-01 
 1.50897136e-07  1.15923846e+00  1.50897136e-07  5.78824628e-01  1.50897136e-07  4.47589204e-05  1.50897136e-07  9.21347389e-01  1.50897136e-07  1.30179427e-01 
 1.55586761e-07  1.15598120e+00  1.55586761e-07  5.78755070e-01  1.55586761e-07  7.90538160e-05  1.55586761e-07  8.86314733e-01  1.55586761e-07  1.31117352e-01 
 1.64966010e-07  1.15311634e+00  1.64966010e-07  5.78561708e-01  1.64966010e-07  1.09421627e-04  1.64966010e-07  8.18158431e-01  1.64966010e-07  1.32993202e-01 
 1.77262293e-07  1.15235380e+00  1.77262293e-07  5.77942241e-01  1.77262293e-07  1.18990411e-04  1.77262293e-07  7.32153380e-01  1.77262293e-07  1.35452459e-01 
 1.89294343e-07  1.15274682e+00  1.89294343e-07  5.76084126e-01  1.89294343e-07  1.19213301e-04  1.89294343e-07  6.51125151e-01  1.89294343e-07  1.37858869e-01 
 1.91389115e-07  1.14500495e+00  1.91389115e-07  1.19256376e+00  1.91389115e-07 -2.09145216e-04  1.91389115e-07  9.23648022e-01  1.91389115e-07  1.38277823e-01 
 1.92139643e-07  1.14149961e+00  1.92139643e-07  1.20104498e+00  1.92139643e-07 -2.47765719e-04  1.92139643e-07  9.35563248e-01  1.92139643e-07  1.38427929e-01 
 1.92646918e-07  1.13910233e+00  1.92646918e-07  1.20002560e+00  1.92646918e-07 -2.65591869e-04  1.92646918e-07  9.35906915e-01  1.92646918e-07  1.38529384e-01 
 1.93329628e-07  1.13590941e+00  1.93329628e-07  1.19992378e+00  1.93329628e-07 -2.52003070e-04  1.93329628e-07  9.34025336e-01  1.93329628e-07  1.38665926e-01 
 1.94577837e-07  1.13021740e+00  1.94577837e-07  1.19995632e+00  1.94577837e-07 -2.37566152e-04  1.94577837e-07  9.28007118e-01  1.94577837e-07  1.38915567e-01 
 1.96295046e-07  1.12271375e+00  1.96295046e-07  1.19996828e+00  1.96295046e-07 -2.21423958e-04  1.96295046e-07  9.17650818e-01  1.96295046e-07  1.39259009e-01 
 1.99508939e-07  1.10964716e+00  1.99508939e-07  1.19997515e+00  1.99508939e-07 -1.92422381e-04  1.99508939e-07  8.96372894e-01  1.99508939e-07  1.39901788e-01 
 2.04247012e-07  1.09244380e+00  2.04247012e-07  1.19997897e+00  2.04247012e-07 -1.54902717e-04  2.04247012e-07  8.63867073e-01  2.04247012e-07  1.40849402e-01 
 2.13035122e-07  1.06567232e+00  2.13035122e-07  1.19998174e+00  2.13035122e-07 -9.98803233e-05  2.13035122e-07  8.04495521e-01  2.13035122e-07  1.42607024e-01 
 2.26460491e-07  1.03400658e+00  2.26460491e-07  1.19998390e+00  2.26460491e-07 -4.09349170e-05  2.26460491e-07  7.19596739e-01  2.26460491e-07  1.45292098e-01 
 2.45885087e-07  1.00092065e+00  2.45885087e-07  1.19998670e+00  2.45885087e-07  1.29928605e-05  2.45885087e-07  6.06662062e-01  2.45885087e-07  1.49177017e-01 
 2.66846834e-07  9.75910192e-01  2.66846834e-07  1.19998930e+00  2.66846834e-07  4.81980803e-05  2.66846834e-07  4.94196000e-01  2.66846834e-07  1.53369367e-01 
 2.94377409e-07  9.52842270e-01  2.94377409e-07  1.19999183e+00  2.94377409e-07  7.63378111e-05  2.94377409e-07  3.60905528e-01  2.94377409e-07  1.58875482e-01 
 3.25604751e-07  9.34613669e-01  3.25604751e-07  1.19999398e+00  3.25604751e-07  9.55436407e-05  3.25604751e-07  2.31867054e-01  3.25604751e-07  1.65120950e-01 
 3.67217029e-07  9.17649149e-01  3.67217029e-07  1.19999641e+00  3.67217029e-07  1.11035891e-04  3.67217029e-07  1.05101199e-01  3.67217029e-07  1.73443406e-01 
 4.17217029e-07  9.03591352e-01  4.17217029e-07  1.19999995e+00  4.17217029e-07  1.22213725e-04  4.17217029e-07  5.35060469e-02  4.17217029e-07  1.83443406e-01 
 4.67217029e-07  8.93647812e-01  4.67217029e-07  1.20000086e+00  4.67217029e-07  1.29110086e-04  4.67217029e-07  6.04192220e-02  4.67217029e-07  1.93443406e-01 
 5.17217029e-07  8.86223709e-01  5.17217029e-07  1.20000128e+00  5.17217029e-07  1.33776515e-04  5.17217029e-07  9.59388610e-02  5.17217029e-07  2.03443406e-01 
 5.67217029e-07  8.80438467e-01  5.67217029e-07  1.20000257e+00  5.67217029e-07  1.37198024e-04  5.67217029e-07  1.68882802e-01  5.67217029e-07  2.13443406e-01 
 6.17217029e-07  8.75780274e-01  6.17217029e-07  1.20000408e+00  6.17217029e-07  1.39807313e-04  6.17217029e-07  2.81071442e-01  6.17217029e-07  2.23443406e-01 
 6.67217029e-07  8.71934960e-01  6.67217029e-07  1.20000576e+00  6.67217029e-07  1.41861198e-04  6.67217029e-07  4.26634430e-01  6.67217029e-07  2.33443406e-01 
 7.17217029e-07  8.68702124e-01  7.17217029e-07  1.20000806e+00  7.17217029e-07  1.43527678e-04  7.17217029e-07  6.00816295e-01  7.17217029e-07  2.43443406e-01 
 7.67217029e-07  8.65951314e-01  7.67217029e-07  1.20000992e+00  7.67217029e-07  1.44920003e-04  7.67217029e-07  8.05175716e-01  7.67217029e-07  2.53443406e-01 
 8.17217029e-07  8.63600934e-01  8.17217029e-07  1.20000492e+00  8.17217029e-07  1.46126074e-04  8.17217029e-07  1.05213491e+00  8.17217029e-07  2.63443406e-01 
 8.55735868e-07  8.62010976e-01  8.55735868e-07  1.19999812e+00  8.55735868e-07  1.46881446e-04  8.55735868e-07  1.16040926e+00  8.55735868e-07  2.71147174e-01 
 8.98703017e-07  8.60311815e-01  8.98703017e-07  1.19999599e+00  8.98703017e-07  1.47249484e-04  8.98703017e-07  1.17885544e+00  8.98703017e-07  2.79740603e-01 
 9.38029134e-07  8.58819056e-01  9.38029134e-07  1.19999833e+00  9.38029134e-07  1.47705184e-04  9.38029134e-07  1.17850815e+00  9.38029134e-07  2.87605827e-01 
 9.80954344e-07  8.57331415e-01  9.80954344e-07  1.19999915e+00  9.80954344e-07  1.48452712e-04  9.80954344e-07  1.17795983e+00  9.80954344e-07  2.96190869e-01 
 1.03095434e-06  8.55769777e-01  1.03095434e-06  1.19999943e+00  1.03095434e-06  1.49146843e-04  1.03095434e-06  1.17857667e+00  1.03095434e-06  3.06190869e-01 
 1.08095434e-06  8.54363032e-01  1.08095434e-06  1.19999952e+00  1.08095434e-06  1.49734709e-04  1.08095434e-06  1.17942082e+00  1.08095434e-06  3.16190869e-01 
 1.13095434e-06  8.53089323e-01  1.13095434e-06  1.19999957e+00  1.13095434e-06  1.50259293e-04  1.13095434e-06  1.18014797e+00  1.13095434e-06  3.26190869e-01 
 1.18095434e-06  8.51932005e-01  1.18095434e-06  1.19999961e+00  1.18095434e-06  1.50731935e-04  1.18095434e-06  1.18075851e+00  1.18095434e-06  3.36190869e-01 
 1.23095434e-06  8.50877310e-01  1.23095434e-06  1.19999964e+00  1.23095434e-06  1.51158591e-04  1.23095434e-06  1.18128501e+00  1.23095434e-06  3.46190869e-01 
 1.28095434e-06  8.49913590e-01  1.28095434e-06  1.19999967e+00  1.28095434e-06  1.51544935e-04  1.28095434e-06  1.18174557e+00  1.28095434e-06  3.56190869e-01 
 1.33095434e-06  8.49030972e-01  1.33095434e-06  1.19999969e+00  1.33095434e-06  1.51896106e-04  1.33095434e-06  1.18215121e+00  1.33095434e-06  3.66190869e-01 
 1.38095434e-06  8.48221094e-01  1.38095434e-06  1.19999970e+00  1.38095434e-06  1.52216493e-04  1.38095434e-06  1.18251040e+00  1.38095434e-06  3.76190869e-01 
 1.43095434e-06  8.47476875e-01  1.43095434e-06  1.19999972e+00  1.43095434e-06  1.52509853e-04  1.43095434e-06  1.18283000e+00  1.43095434e-06  3.86190869e-01 
 1.48095434e-06  8.46792353e-01  1.48095434e-06  1.19999973e+00  1.48095434e-06  1.52779461e-04  1.48095434e-06  1.18311554e+00  1.48095434e-06  3.96190869e-01 
 1.53095434e-06  8.46162569e-01  1.53095434e-06  1.19999974e+00  1.53095434e-06  1.53028231e-04  1.53095434e-06  1.18337144e+00  1.53095434e-06  4.06190869e-01 
 1.58095434e-06  8.45583505e-01  1.58095434e-06  1.19999975e+00  1.58095434e-06  1.53258805e-04  1.58095434e-06  1.18360126e+00  1.58095434e-06  4.16190869e-01 
 1.63095434e-06  8.45052040e-01  1.63095434e-06  1.19999976e+00  1.63095434e-06  1.53473603e-04  1.63095434e-06  1.18380783e+00  1.63095434e-06  4.26190869e-01 
 1.68095434e-06  8.44565932e-01  1.68095434e-06  1.19999976e+00  1.68095434e-06  1.53674831e-04  1.68095434e-06  1.18399334e+00  1.68095434e-06  4.36190869e-01 
 1.73095434e-06  8.44123766e-01  1.73095434e-06  1.19999977e+00  1.73095434e-06  1.53864406e-04  1.73095434e-06  1.18415948e+00  1.73095434e-06  4.46190869e-01 
 1.78095434e-06  8.43724844e-01  1.78095434e-06  1.19999978e+00  1.78095434e-06  1.54043787e-04  1.78095434e-06  1.18430747e+00  1.78095434e-06  4.56190869e-01 
 1.83095434e-06  8.43368949e-01  1.83095434e-06  1.19999978e+00  1.83095434e-06  1.54213721e-04  1.83095434e-06  1.18443820e+00  1.83095434e-06  4.66190869e-01 
 1.88095434e-06  8.43055970e-01  1.88095434e-06  1.19999979e+00  1.88095434e-06  1.54374007e-04  1.88095434e-06  1.18455236e+00  1.88095434e-06  4.76190869e-01 
 1.93095434e-06  8.42785423e-01  1.93095434e-06  1.19999979e+00  1.93095434e-06  1.54523425e-04  1.93095434e-06  1.18465061e+00  1.93095434e-06  4.86190869e-01 
 1.98095434e-06  8.42555993e-01  1.98095434e-06  1.19999979e+00  1.98095434e-06  1.54660011e-04  1.98095434e-06  1.18473373e+00  1.98095434e-06  4.96190869e-01 
 2.03095434e-06  8.42365253e-01  2.03095434e-06  1.19999980e+00  2.03095434e-06  1.54781663e-04  2.03095434e-06  1.18480275e+00  2.03095434e-06  5.06190869e-01 
 2.08095434e-06  8.42209671e-01  2.08095434e-06  1.19999980e+00  2.08095434e-06  1.54886843e-04  2.08095434e-06  1.18485902e+00  2.08095434e-06  5.16190869e-01 
 2.13095434e-06  8.42084887e-01  2.13095434e-06  1.19999980e+00  2.13095434e-06  1.54975077e-04  2.13095434e-06  1.18490410e+00  2.13095434e-06  5.26190869e-01 
 2.18095434e-06  8.41986148e-01  2.18095434e-06  1.19999981e+00  2.18095434e-06  1.55047055e-04  2.18095434e-06  1.18493970e+00  2.18095434e-06  5.36190869e-01 
 2.23095434e-06  8.41908742e-01  2.23095434e-06  1.19999981e+00  2.23095434e-06  1.55104383e-04  2.23095434e-06  1.18496752e+00  2.23095434e-06  5.46190869e-01 
 2.28095434e-06  8.41848339e-01  2.28095434e-06  1.19999981e+00  2.28095434e-06  1.55149188e-04  2.28095434e-06  1.18498912e+00  2.28095434e-06  5.56190869e-01 
 2.33095434e-06  8.41801185e-01  2.33095434e-06  1.19999982e+00  2.33095434e-06  1.55183727e-04  2.33095434e-06  1.18500585e+00  2.33095434e-06  5.66190869e-01 
 2.38095434e-06  8.41764169e-01  2.38095434e-06  1.19999982e+00  2.38095434e-06  1.55210127e-04  2.38095434e-06  1.18501887e+00  2.38095434e-06  5.76190869e-01 
 2.43095434e-06  8.41734804e-01  2.43095434e-06  1.19999982e+00  2.43095434e-06  1.55230231e-04  2.43095434e-06  1.18502907e+00  2.43095434e-06  5.86190869e-01 
 2.48095434e-06  8.41711154e-01  2.48095434e-06  1.19999982e+00  2.48095434e-06  1.55245559e-04  2.48095434e-06  1.18503717e+00  2.48095434e-06  5.96190869e-01 
 2.53095434e-06  8.41691742e-01  2.53095434e-06  1.19999982e+00  2.53095434e-06  1.55257315e-04  2.53095434e-06  1.18504370e+00  2.53095434e-06  6.06190869e-01 
 2.58095434e-06  8.41675462e-01  2.58095434e-06  1.19999982e+00  2.58095434e-06  1.55266429e-04  2.58095434e-06  1.18504908e+00  2.58095434e-06  6.16190869e-01 
 2.63095434e-06  8.41661497e-01  2.63095434e-06  1.19999983e+00  2.63095434e-06  1.55273604e-04  2.63095434e-06  1.18505359e+00  2.63095434e-06  6.26190869e-01 
 2.68095434e-06  8.41649248e-01  2.68095434e-06  1.19999983e+00  2.68095434e-06  1.55279370e-04  2.68095434e-06  1.18505745e+00  2.68095434e-06  6.36190869e-01 
 2.73095434e-06  8.41638286e-01  2.73095434e-06  1.19999983e+00  2.73095434e-06  1.55284116e-04  2.73095434e-06  1.18506082e+00  2.73095434e-06  6.46190869e-01 
 2.78095434e-06  8.41628305e-01  2.78095434e-06  1.19999983e+00  2.78095434e-06  1.55288132e-04  2.78095434e-06  1.18506379e+00  2.78095434e-06  6.56190869e-01 
 2.83095434e-06  8.41619095e-01  2.83095434e-06  1.19999983e+00  2.83095434e-06  1.55291629e-04  2.83095434e-06  1.18506645e+00  2.83095434e-06  6.66190869e-01 
 2.88095434e-06  8.41610516e-01  2.88095434e-06  1.19999983e+00  2.88095434e-06  1.55294767e-04  2.88095434e-06  1.18506884e+00  2.88095434e-06  6.76190869e-01 
 2.93095434e-06  8.41602498e-01  2.93095434e-06  1.19999983e+00  2.93095434e-06  1.55297695e-04  2.93095434e-06  1.18507102e+00  2.93095434e-06  6.86190869e-01 
 2.98095434e-06  8.41595092e-01  2.98095434e-06  1.19999983e+00  2.98095434e-06  1.55300726e-04  2.98095434e-06  1.18507299e+00  2.98095434e-06  6.96190869e-01 
 3.03095434e-06  8.41588838e-01  3.03095434e-06  1.19999984e+00  3.03095434e-06  1.55305120e-04  3.03095434e-06  1.18507466e+00  3.03095434e-06  7.06190869e-01 
 3.08095434e-06  8.41584082e-01  3.08095434e-06  1.19999984e+00  3.08095434e-06  1.55309707e-04  3.08095434e-06  1.18507584e+00  3.08095434e-06  7.16190869e-01 
 3.13095434e-06  8.41529068e-01  3.13095434e-06  1.19999984e+00  3.13095434e-06  1.55163586e-04  3.13095434e-06  1.18508473e+00  3.13095434e-06  7.26190869e-01 
 3.18095434e-06  8.41034812e-01  3.18095434e-06  1.19999983e+00  3.18095434e-06  1.53954008e-04  3.18095434e-06  1.18517377e+00  3.18095434e-06  7.36190869e-01 
 3.23095434e-06  8.39925913e-01  3.23095434e-06  1.19999983e+00  3.23095434e-06  1.52733937e-04  3.23095434e-06  1.18543706e+00  3.23095434e-06  7.46190869e-01 
 3.28095434e-06  8.38426949e-01  3.28095434e-06  1.19999983e+00  3.28095434e-06  1.52488041e-04  3.28095434e-06  1.18585139e+00  3.28095434e-06  7.56190869e-01 
 3.33095434e-06  8.36700926e-01  3.33095434e-06  1.19999983e+00  3.33095434e-06  1.52574785e-04  3.33095434e-06  1.18633118e+00  3.33095434e-06  7.66190869e-01 
 3.38095434e-06  8.34810820e-01  3.38095434e-06  1.19999983e+00  3.38095434e-06  1.52727934e-04  3.38095434e-06  1.18683057e+00  3.38095434e-06  7.76190869e-01 
 3.43095434e-06  8.32784716e-01  3.43095434e-06  1.19999982e+00  3.43095434e-06  1.52936615e-04  3.43095434e-06  1.18733412e+00  3.43095434e-06  7.86190869e-01 
 3.48095434e-06  8.30644875e-01  3.48095434e-06  1.19999982e+00  3.48095434e-06  1.53215164e-04  3.48095434e-06  1.18783393e+00  3.48095434e-06  7.96190869e-01 
 3.53095434e-06  8.28412701e-01  3.53095434e-06  1.19999982e+00  3.53095434e-06  1.53563071e-04  3.53095434e-06  1.18832331e+00  3.53095434e-06  8.06190869e-01 
 3.58095434e-06  8.26107734e-01  3.58095434e-06  1.19999982e+00  3.58095434e-06  1.53971655e-04  3.58095434e-06  1.18879688e+00  3.58095434e-06  8.16190869e-01 
 3.63095434e-06  8.23746618e-01  3.63095434e-06  1.19999982e+00  3.63095434e-06  1.54430491e-04  3.63095434e-06  1.18925103e+00  3.63095434e-06  8.26190869e-01 
 3.68095434e-06  8.21342840e-01  3.68095434e-06  1.19999981e+00  3.68095434e-06  1.54930016e-04  3.68095434e-06  1.18968368e+00  3.68095434e-06  8.36190869e-01 
 3.73095434e-06  8.18906988e-01  3.73095434e-06  1.19999981e+00  3.73095434e-06  1.55462280e-04  3.73095434e-06  1.19009398e+00  3.73095434e-06  8.46190869e-01 
 3.78095434e-06  8.16447199e-01  3.78095434e-06  1.19999981e+00  3.78095434e-06  1.56020965e-04  3.78095434e-06  1.19048191e+00  3.78095434e-06  8.56190869e-01 
 3.83095434e-06  8.13969637e-01  3.83095434e-06  1.19999981e+00  3.83095434e-06  1.56601182e-04  3.83095434e-06  1.19084803e+00  3.83095434e-06  8.66190869e-01 
 3.88095434e-06  8.11478921e-01  3.88095434e-06  1.19999981e+00  3.88095434e-06  1.57199210e-04  3.88095434e-06  1.19119322e+00  3.88095434e-06  8.76190869e-01 
 3.93095434e-06  8.08978491e-01  3.93095434e-06  1.19999981e+00  3.93095434e-06  1.57812257e-04  3.93095434e-06  1.19151857e+00  3.93095434e-06  8.86190869e-01 
 3.98095434e-06  8.06470346e-01  3.98095434e-06  1.19999981e+00  3.98095434e-06  1.58431552e-04  3.98095434e-06  1.19183575e+00  3.98095434e-06  8.96190869e-01 
 4.03095434e-06  8.03956392e-01  4.03095434e-06  1.19999981e+00  4.03095434e-06  1.59068023e-04  4.03095434e-06  1.19212513e+00  4.03095434e-06  9.06190869e-01 
 4.08095434e-06  8.01438839e-01  4.08095434e-06  1.19999981e+00  4.08095434e-06  1.59722816e-04  4.08095434e-06  1.19238838e+00  4.08095434e-06  9.16190869e-01 
 4.13095434e-06  7.98918826e-01  4.13095434e-06  1.19999981e+00  4.13095434e-06  1.60381431e-04  4.13095434e-06  1.19264496e+00  4.13095434e-06  9.26190869e-01 
