 8.09840000e-10  5.85120592e-01  8.09840000e-10  1.19622797e+00 
 8.29840000e-10  5.85245494e-01  8.29840000e-10  1.19617816e+00 
 8.49840000e-10  5.85339264e-01  8.49840000e-10  1.19611633e+00 
 8.69840000e-10  5.85445022e-01  8.69840000e-10  1.19604160e+00 
 8.89840000e-10  5.85595242e-01  8.89840000e-10  1.19595605e+00 
 9.09840000e-10  5.85791196e-01  9.09840000e-10  1.19586474e+00 
 9.29840000e-10  5.86017895e-01  9.29840000e-10  1.19577431e+00 
 9.49840000e-10  5.86267846e-01  9.49840000e-10  1.19569043e+00 
 9.69840000e-10  5.86539303e-01  9.69840000e-10  1.19561427e+00 
 9.89840000e-10  5.86817729e-01  9.89840000e-10  1.19554025e+00 
 1.00984000e-09  5.87038015e-01  1.00984000e-09  1.19546465e+00 
 1.02984000e-09  5.87195229e-01  1.02984000e-09  1.19538519e+00 
 1.04984000e-09  5.87321576e-01  1.04984000e-09  1.19530177e+00 
 1.06984000e-09  5.87398260e-01  1.06984000e-09  1.19522048e+00 
 1.08984000e-09  5.87396743e-01  1.08984000e-09  1.19515131e+00 
 1.10984000e-09  5.87390091e-01  1.10984000e-09  1.19509453e+00 
 1.12984000e-09  5.87433217e-01  1.12984000e-09  1.19503821e+00 
 1.14984000e-09  5.87461737e-01  1.14984000e-09  1.19497665e+00 
 1.16984000e-09  5.87491508e-01  1.16984000e-09  1.19490606e+00 
 1.18984000e-09  5.87562107e-01  1.18984000e-09  1.19482558e+00 
 1.20984000e-09  5.87668654e-01  1.20984000e-09  1.19474001e+00 
 1.22984000e-09  5.87800075e-01  1.22984000e-09  1.19465600e+00 
 1.24984000e-09  5.87957803e-01  1.24984000e-09  1.19457853e+00 
 1.26984000e-09  5.88120154e-01  1.26984000e-09  1.19451016e+00 
 1.28984000e-09  5.88288667e-01  1.28984000e-09  1.19444429e+00 
 1.30984000e-09  5.88405868e-01  1.30984000e-09  1.19437603e+00 
 1.32984000e-09  5.88460244e-01  1.32984000e-09  1.19430330e+00 
 1.34984000e-09  5.88499069e-01  1.34984000e-09  1.19422475e+00 
 1.36984000e-09  5.88527928e-01  1.36984000e-09  1.19414426e+00 
 1.38984000e-09  5.88517521e-01  1.38984000e-09  1.19406915e+00 
 1.40984000e-09  5.88471780e-01  1.40984000e-09  1.19400345e+00 
 1.42984000e-09  5.88445038e-01  1.42984000e-09  1.19394521e+00 
 1.44984000e-09  5.88463201e-01  1.44984000e-09  1.19388888e+00 
 1.46984000e-09  5.88477971e-01  1.46984000e-09  1.19382904e+00 
 1.48984000e-09  5.88503725e-01  1.48984000e-09  1.19376195e+00 
 1.50984000e-09  5.88553752e-01  1.50984000e-09  1.19368919e+00 
 1.52984000e-09  5.88612416e-01  1.52984000e-09  1.19361752e+00 
 1.54984000e-09  5.88690320e-01  1.54984000e-09  1.19355222e+00 
 1.56984000e-09  5.88782561e-01  1.56984000e-09  1.19349726e+00 
 1.58984000e-09  5.88882255e-01  1.58984000e-09  1.19345210e+00 
 1.60984000e-09  5.88980342e-01  1.60984000e-09  1.19340624e+00 
 1.62984000e-09  5.89025141e-01  1.62984000e-09  1.19335444e+00 
 1.64984000e-09  5.89023059e-01  1.64984000e-09  1.19329293e+00 
 1.66908903e-09  5.88986626e-01  1.66908903e-09  1.19321990e+00 
 1.67500000e-09  5.88973039e-01  1.67500000e-09  1.19319507e+00 
 1.67600000e-09  5.88970532e-01  1.67600000e-09  1.19319076e+00 
 1.67800000e-09  5.88965931e-01  1.67800000e-09  1.19318209e+00 
 1.68200000e-09  5.88958115e-01  1.68200000e-09  1.19316456e+00 
 1.68500000e-09  5.88953361e-01  1.68500000e-09  1.19315129e+00 
 1.68580000e-09  5.88952174e-01  1.68580000e-09  1.19314773e+00 
 1.68740000e-09  5.88950051e-01  1.68740000e-09  1.19314060e+00 
 1.69060000e-09  5.88946578e-01  1.69060000e-09  1.19312630e+00 
 1.69700000e-09  5.88942157e-01  1.69700000e-09  1.19309765e+00 
 1.70554594e-09  5.88940515e-01  1.70554594e-09  1.19305970e+00 
 1.71328454e-09  5.88942586e-01  1.71328454e-09  1.19302606e+00 
 1.72192157e-09  5.88949242e-01  1.72192157e-09  1.19298986e+00 
 1.73089653e-09  5.88961641e-01  1.73089653e-09  1.19295430e+00 
 1.73998414e-09  5.88981510e-01  1.73998414e-09  1.19292075e+00 
 1.74714018e-09  5.89005667e-01  1.74714018e-09  1.19289589e+00 
 1.75611430e-09  5.89045880e-01  1.75611430e-09  1.19286587e+00 
 1.76528736e-09  5.89091264e-01  1.76528736e-09  1.19283556e+00 
 1.77547277e-09  5.89134954e-01  1.77547277e-09  1.19280155e+00 
 1.79328477e-09  5.89180781e-01  1.79328477e-09  1.19273914e+00 
 1.81268166e-09  5.89199554e-01  1.81268166e-09  1.19266498e+00 
 1.83268166e-09  5.89220038e-01  1.83268166e-09  1.19258157e+00 
 1.85268166e-09  5.89237213e-01  1.85268166e-09  1.19249666e+00 
 1.87268166e-09  5.89232973e-01  1.87268166e-09  1.19241892e+00 
 1.89268166e-09  5.89220588e-01  1.89268166e-09  1.19235446e+00 
 1.91268166e-09  5.89249954e-01  1.91268166e-09  1.19229704e+00 
 1.93268166e-09  5.89282964e-01  1.93268166e-09  1.19223724e+00 
 1.95268166e-09  5.89276508e-01  1.95268166e-09  1.19217101e+00 
 1.97268166e-09  5.89270617e-01  1.97268166e-09  1.19209579e+00 
 1.99268166e-09  5.89292236e-01  1.99268166e-09  1.19201356e+00 
 2.01268166e-09  5.89323418e-01  2.01268166e-09  1.19193138e+00 
 2.03268166e-09  5.89368052e-01  2.03268166e-09  1.19185547e+00 
 2.05268166e-09  5.89418496e-01  2.05268166e-09  1.19179011e+00 
 2.07268166e-09  5.89491115e-01  2.07268166e-09  1.19172970e+00 
 2.09268166e-09  5.89545872e-01  2.09268166e-09  1.19166676e+00 
 2.11268166e-09  5.89547937e-01  2.11268166e-09  1.19159877e+00 
 2.13268166e-09  5.89541158e-01  2.13268166e-09  1.19152388e+00 
 2.15268166e-09  5.89546686e-01  2.15268166e-09  1.19144451e+00 
 2.17268166e-09  5.89538470e-01  2.17268166e-09  1.19136764e+00 
 2.19268166e-09  5.89517543e-01  2.19268166e-09  1.19129812e+00 
 2.21268166e-09  5.89488513e-01  2.21268166e-09  1.19123692e+00 
 2.23268166e-09  5.89499294e-01  2.23268166e-09  1.19117990e+00 
 2.25268166e-09  5.89513731e-01  2.25268166e-09  1.19112198e+00 
 2.27268166e-09  5.89512883e-01  2.27268166e-09  1.19105849e+00 
 2.29089912e-09  5.89514500e-01  2.29089912e-09  1.19099388e+00 
 2.31089912e-09  5.89525731e-01  2.31089912e-09  1.19092145e+00 
 2.32847595e-09  5.89553278e-01  2.32847595e-09  1.19086284e+00 
 2.34683550e-09  5.89602491e-01  2.34683550e-09  1.19080967e+00 
 2.36142590e-09  5.89647264e-01  2.36142590e-09  1.19077495e+00 
 2.37859739e-09  5.89706102e-01  2.37859739e-09  1.19074079e+00 
 2.38758889e-09  5.89740529e-01  2.38758889e-09  1.19072317e+00 
 2.39860242e-09  5.89764212e-01  2.39860242e-09  1.19069982e+00 
 2.40877152e-09  5.89762495e-01  2.40877152e-09  1.19067575e+00 
 2.41651551e-09  5.89746702e-01  2.41651551e-09  1.19065549e+00 
 2.42601589e-09  5.89714837e-01  2.42601589e-09  1.19062808e+00 
 2.43752683e-09  5.89668664e-01  2.43752683e-09  1.19059092e+00 
 2.45060725e-09  5.89621445e-01  2.45060725e-09  1.19054365e+00 
 2.46802194e-09  5.89579517e-01  2.46802194e-09  1.19047361e+00 
 2.48802194e-09  5.89564103e-01  2.48802194e-09  1.19038759e+00 
 2.50802194e-09  5.89581559e-01  2.50802194e-09  1.19030264e+00 
 2.52802194e-09  5.89615631e-01  2.52802194e-09  1.19022550e+00 
 2.54802194e-09  5.89688413e-01  2.54802194e-09  1.19015700e+00 
 2.56802194e-09  5.89793990e-01  2.56802194e-09  1.19008949e+00 
 2.58802194e-09  5.89861612e-01  2.58802194e-09  1.19001862e+00 
 2.60802194e-09  5.89842146e-01  2.60802194e-09  1.18994138e+00 
 2.62802194e-09  5.89380905e-01  2.62802194e-09  1.18985620e+00 
 2.64802194e-09  5.89082182e-01  2.64802194e-09  1.18977497e+00 
 2.66802194e-09  5.90119778e-01  2.66802194e-09  1.18971150e+00 
 2.68802194e-09  5.91285460e-01  2.68802194e-09  1.18965694e+00 
 2.70802194e-09  5.91902702e-01  2.70802194e-09  1.18959814e+00 
 2.72802194e-09  5.92085317e-01  2.72802194e-09  1.18953288e+00 
 2.74802194e-09  5.92072521e-01  2.74802194e-09  1.18946126e+00 
 2.76802194e-09  5.92029742e-01  2.76802194e-09  1.18938259e+00 
 2.78802194e-09  5.92005056e-01  2.78802194e-09  1.18930058e+00 
 2.80802194e-09  5.91994757e-01  2.80802194e-09  1.18922178e+00 
 2.82802194e-09  5.92007001e-01  2.82802194e-09  1.18915098e+00 
 2.84802194e-09  5.92026204e-01  2.84802194e-09  1.18909063e+00 
 2.86802194e-09  5.92066132e-01  2.86802194e-09  1.18903243e+00 
 2.88802194e-09  5.92069883e-01  2.88802194e-09  1.18897062e+00 
 2.90802194e-09  5.92028763e-01  2.90802194e-09  1.18890303e+00 
 2.92802194e-09  5.91990835e-01  2.92802194e-09  1.18882878e+00 
 2.94802194e-09  5.91957381e-01  2.94802194e-09  1.18875255e+00 
 2.96802194e-09  5.91911042e-01  2.96802194e-09  1.18868107e+00 
 2.98802194e-09  5.91853206e-01  2.98802194e-09  1.18861787e+00 
 3.00802194e-09  5.91799932e-01  3.00802194e-09  1.18856180e+00 
 3.02802194e-09  5.91784766e-01  3.02802194e-09  1.18850788e+00 
 3.04802194e-09  5.91760574e-01  3.04802194e-09  1.18845103e+00 
 3.06802194e-09  5.91734939e-01  3.06802194e-09  1.18838750e+00 
 3.08802194e-09  5.91727626e-01  3.08802194e-09  1.18831869e+00 
 3.10802194e-09  5.91725185e-01  3.10802194e-09  1.18825149e+00 
 3.12802194e-09  5.91738971e-01  3.12802194e-09  1.18819092e+00 
 3.14802194e-09  5.91771330e-01  3.14802194e-09  1.18814159e+00 
 3.16802194e-09  5.91825881e-01  3.16802194e-09  1.18810391e+00 
 3.18802194e-09  5.91901492e-01  3.18802194e-09  1.18806734e+00 
 3.20802194e-09  5.91903903e-01  3.20802194e-09  1.18802071e+00 
 3.22802194e-09  5.91828377e-01  3.22802194e-09  1.18795913e+00 
 3.24701348e-09  5.91737362e-01  3.24701348e-09  1.18788885e+00 
 3.26468566e-09  5.91677480e-01  3.26468566e-09  1.18781623e+00 
 3.27398641e-09  5.91655763e-01  3.27398641e-09  1.18777647e+00 
 3.28619763e-09  5.91638176e-01  3.28619763e-09  1.18772451e+00 
 3.29481648e-09  5.91633008e-01  3.29481648e-09  1.18768880e+00 
 3.30222827e-09  5.91633960e-01  3.30222827e-09  1.18765918e+00 
 3.31114889e-09  5.91641697e-01  3.31114889e-09  1.18762539e+00 
 3.32059815e-09  5.91658109e-01  3.32059815e-09  1.18759214e+00 
 3.33000000e-09  5.91686112e-01  3.33000000e-09  1.18756130e+00 
 3.33100000e-09  5.91690272e-01  3.33100000e-09  1.18755813e+00 
 3.33300000e-09  5.91699177e-01  3.33300000e-09  1.18755181e+00 
 3.33700000e-09  5.91717463e-01  3.33700000e-09  1.18753925e+00 
 3.34000000e-09  5.91731085e-01  3.34000000e-09  1.18752987e+00 
 3.34080000e-09  5.91734205e-01  3.34080000e-09  1.18752737e+00 
 3.34240000e-09  5.91740890e-01  3.34240000e-09  1.18752238e+00 
 3.34560000e-09  5.91754187e-01  3.34560000e-09  1.18751237e+00 
 3.35200000e-09  5.91777564e-01  3.35200000e-09  1.18749212e+00 
 3.36480000e-09  5.91807138e-01  3.36480000e-09  1.18745024e+00 
 3.38378839e-09  5.91815126e-01  3.38378839e-09  1.18738327e+00 
 3.40378839e-09  5.91808989e-01  3.40378839e-09  1.18730569e+00 
 3.42378839e-09  5.91805279e-01  3.42378839e-09  1.18722423e+00 
 3.44378839e-09  5.91779454e-01  3.44378839e-09  1.18714740e+00 
 3.46378839e-09  5.91737831e-01  3.46378839e-09  1.18708282e+00 
 3.48378839e-09  5.91717235e-01  3.48378839e-09  1.18702940e+00 
 3.50378839e-09  5.91730778e-01  3.50378839e-09  1.18697559e+00 
 3.52378839e-09  5.91709308e-01  3.52378839e-09  1.18691610e+00 
 3.54378839e-09  5.91675828e-01  3.54378839e-09  1.18684779e+00 
 3.56378839e-09  5.91670779e-01  3.56378839e-09  1.18677096e+00 
 3.58378839e-09  5.91684659e-01  3.58378839e-09  1.18669181e+00 
 3.60378839e-09  5.91717270e-01  3.60378839e-09  1.18661676e+00 
 3.62378839e-09  5.91765971e-01  3.62378839e-09  1.18655063e+00 
 3.64378839e-09  5.91821573e-01  3.64378839e-09  1.18649285e+00 
 3.66378839e-09  5.91882199e-01  3.66378839e-09  1.18643411e+00 
 3.68378839e-09  5.91888290e-01  3.68378839e-09  1.18637096e+00 
 3.70378839e-09  5.91864669e-01  3.70378839e-09  1.18630141e+00 
 3.72378839e-09  5.91851096e-01  3.72378839e-09  1.18622614e+00 
 3.74378839e-09  5.91830370e-01  3.74378839e-09  1.18615163e+00 
 3.76378839e-09  5.91797776e-01  3.76378839e-09  1.18608362e+00 
 3.78378839e-09  5.91752011e-01  3.78378839e-09  1.18602442e+00 
 3.80378839e-09  5.91731927e-01  3.80378839e-09  1.18597094e+00 
 3.82378839e-09  5.91735258e-01  3.82378839e-09  1.18591794e+00 
 3.84378839e-09  5.91724779e-01  3.84378839e-09  1.18586059e+00 
 3.86113154e-09  5.91719293e-01  3.86113154e-09  1.18580501e+00 
 3.87928510e-09  5.91715907e-01  3.87928510e-09  1.18574266e+00 
 3.89928510e-09  5.91723529e-01  3.89928510e-09  1.18567684e+00 
 3.91886625e-09  5.91768757e-01  3.91886625e-09  1.18562077e+00 
 3.93691947e-09  5.91826510e-01  3.93691947e-09  1.18557907e+00 
 3.95148099e-09  5.91877029e-01  3.95148099e-09  1.18555229e+00 
 3.96308798e-09  5.91919063e-01  3.96308798e-09  1.18553187e+00 
 3.97123657e-09  5.91934492e-01  3.97123657e-09  1.18551657e+00 
 3.98124339e-09  5.91924091e-01  3.98124339e-09  1.18549569e+00 
 3.99302750e-09  5.91866000e-01  3.99302750e-09  1.18546736e+00 
 4.00101122e-09  5.91785110e-01  4.00101122e-09  1.18544560e+00 
 4.01082607e-09  5.91597150e-01  4.01082607e-09  1.18541556e+00 
 4.02329798e-09  5.92055376e-01  4.02329798e-09  1.18537832e+00 
 4.03619288e-09  5.93377514e-01  4.03619288e-09  1.18533889e+00 
 4.05325582e-09  5.93997796e-01  4.05325582e-09  1.18526775e+00 
 4.07036070e-09  5.93780372e-01  4.07036070e-09  1.18518805e+00 
 4.09036070e-09  5.93428022e-01  4.09036070e-09  1.18510164e+00 
 4.11036070e-09  5.93176148e-01  4.11036070e-09  1.18502896e+00 
 4.13036070e-09  5.93042256e-01  4.13036070e-09  1.18496577e+00 
 4.15036070e-09  5.92955985e-01  4.15036070e-09  1.18490282e+00 
 4.17036070e-09  5.92843880e-01  4.17036070e-09  1.18483564e+00 
 4.19036070e-09  5.92721522e-01  4.19036070e-09  1.18476182e+00 
 4.21036070e-09  5.92477308e-01  4.21036070e-09  1.18468294e+00 
 4.23036070e-09  5.91586488e-01  4.23036070e-09  1.18460487e+00 
 4.25036070e-09  5.90306209e-01  4.25036070e-09  1.18453921e+00 
 4.27036070e-09  5.90195242e-01  4.27036070e-09  1.18449543e+00 
 4.29036070e-09  5.90632770e-01  4.29036070e-09  1.18445212e+00 
 4.31036070e-09  5.90936658e-01  4.31036070e-09  1.18439821e+00 
 4.33036070e-09  5.91078136e-01  4.33036070e-09  1.18433200e+00 
 4.35036070e-09  5.91171666e-01  4.35036070e-09  1.18425546e+00 
 4.37036070e-09  5.91253698e-01  4.37036070e-09  1.18417547e+00 
 4.39036070e-09  5.91337039e-01  4.39036070e-09  1.18409920e+00 
 4.41036070e-09  5.91429231e-01  4.41036070e-09  1.18403173e+00 
 4.43036070e-09  5.91520966e-01  4.43036070e-09  1.18397364e+00 
 4.45036070e-09  5.91618895e-01  4.45036070e-09  1.18391568e+00 
 4.47036070e-09  5.91662042e-01  4.47036070e-09  1.18385382e+00 
 4.49036070e-09  5.91666654e-01  4.49036070e-09  1.18378592e+00 
 4.51036070e-09  5.91677830e-01  4.51036070e-09  1.18371204e+00 
 4.53036070e-09  5.91682522e-01  4.53036070e-09  1.18363812e+00 
 4.55036070e-09  5.91671263e-01  4.55036070e-09  1.18357029e+00 
 4.57036070e-09  5.91643155e-01  4.57036070e-09  1.18351124e+00 
 4.59036070e-09  5.91632622e-01  4.59036070e-09  1.18345837e+00 
 4.61036070e-09  5.91648923e-01  4.61036070e-09  1.18340645e+00 
 4.63036070e-09  5.91649724e-01  4.63036070e-09  1.18335053e+00 
 4.65036070e-09  5.91655926e-01  4.65036070e-09  1.18328762e+00 
 4.67036070e-09  5.91676458e-01  4.67036070e-09  1.18322091e+00 
 4.69036070e-09  5.91701265e-01  4.69036070e-09  1.18315740e+00 
 4.71036070e-09  5.91743418e-01  4.71036070e-09  1.18310145e+00 
 4.73036070e-09  5.91801615e-01  4.73036070e-09  1.18305795e+00 
 4.75036070e-09  5.91885146e-01  4.75036070e-09  1.18302399e+00 
 4.77036070e-09  5.91969751e-01  4.77036070e-09  1.18298874e+00 
 4.78895522e-09  5.91969584e-01  4.78895522e-09  1.18294521e+00 
 4.80814501e-09  5.91904755e-01  4.80814501e-09  1.18288674e+00 
 4.82314611e-09  5.91841805e-01  4.82314611e-09  1.18283297e+00 
 4.84151192e-09  5.91791324e-01  4.84151192e-09  1.18276044e+00 
 4.85050654e-09  5.91776479e-01  4.85050654e-09  1.18272332e+00 
 4.86245486e-09  5.91766434e-01  4.86245486e-09  1.18267414e+00 
 4.87183521e-09  5.91766074e-01  4.87183521e-09  1.18263655e+00 
 4.87931903e-09  5.91771126e-01  4.87931903e-09  1.18260769e+00 
 4.88842898e-09  5.91783802e-01  4.88842898e-09  1.18257447e+00 
 4.89777826e-09  5.91804791e-01  4.89777826e-09  1.18254291e+00 
 4.90880058e-09  5.91843270e-01  4.90880058e-09  1.18250847e+00 
 4.92828039e-09  5.91928974e-01  4.92828039e-09  1.18244910e+00 
 4.94800763e-09  5.91983898e-01  4.94800763e-09  1.18238608e+00 
 4.96794597e-09  5.91996683e-01  4.96794597e-09  1.18231652e+00 
 4.98794597e-09  5.92003186e-01  4.98794597e-09  1.18224017e+00 
 5.00500000e-09  5.92002046e-01  5.00500000e-09  1.18217352e+00 
 5.00600000e-09  5.91999767e-01  5.00600000e-09  1.18216964e+00 
 5.00800000e-09  5.91995306e-01  5.00800000e-09  1.18216193e+00 
 5.01200000e-09  5.91987215e-01  5.01200000e-09  1.18214676e+00 
 5.01500000e-09  5.91981817e-01  5.01500000e-09  1.18213564e+00 
 5.01580000e-09  5.91980452e-01  5.01580000e-09  1.18213271e+00 
 5.01740000e-09  5.91977870e-01  5.01740000e-09  1.18212691e+00 
 5.02060000e-09  5.91973204e-01  5.02060000e-09  1.18211553e+00 
 5.02700000e-09  5.91965373e-01  5.02700000e-09  1.18209374e+00 
 5.03980000e-09  5.91951205e-01  5.03980000e-09  1.18205490e+00 
 5.05929368e-09  5.91939517e-01  5.05929368e-09  1.18200571e+00 
 5.07929368e-09  5.91958076e-01  5.07929368e-09  1.18195585e+00 
 5.09929368e-09  5.91943514e-01  5.09929368e-09  1.18190053e+00 
 5.11929368e-09  5.91912801e-01  5.11929368e-09  1.18183648e+00 
 5.13929368e-09  5.91909460e-01  5.13929368e-09  1.18176352e+00 
 5.15929368e-09  5.91927390e-01  5.15929368e-09  1.18168746e+00 
 5.17929368e-09  5.91963547e-01  5.17929368e-09  1.18161488e+00 
 5.19929368e-09  5.92017866e-01  5.19929368e-09  1.18155068e+00 
 5.21929368e-09  5.92076675e-01  5.21929368e-09  1.18149547e+00 
 5.23929368e-09  5.92145735e-01  5.23929368e-09  1.18143995e+00 
 5.25929368e-09  5.92161305e-01  5.25929368e-09  1.18138020e+00 
 5.27929368e-09  5.92141642e-01  5.27929368e-09  1.18131419e+00 
 5.29929368e-09  5.92130654e-01  5.29929368e-09  1.18124216e+00 
 5.31929368e-09  5.92114406e-01  5.31929368e-09  1.18117019e+00 
 5.33929368e-09  5.92085705e-01  5.33929368e-09  1.18110435e+00 
 5.35929368e-09  5.92043851e-01  5.35929368e-09  1.18104730e+00 
 5.37929368e-09  5.92021533e-01  5.37929368e-09  1.18099646e+00 
 5.39929368e-09  5.92027654e-01  5.39929368e-09  1.18094657e+00 
 5.41929368e-09  5.92020107e-01  5.41929368e-09  1.18089274e+00 
 5.43640209e-09  5.92016239e-01  5.43640209e-09  1.18084116e+00 
 5.45449173e-09  5.92016347e-01  5.45449173e-09  1.18078206e+00 
 5.47449173e-09  5.92024594e-01  5.47449173e-09  1.18071866e+00 
 5.49165309e-09  5.92062152e-01  5.49165309e-09  1.18067056e+00 
 5.50970405e-09  5.92124751e-01  5.50970405e-09  1.18062868e+00 
 5.52412110e-09  5.92177899e-01  5.52412110e-09  1.18060252e+00 
 5.54116679e-09  5.92236882e-01  5.54116679e-09  1.18057441e+00 
 5.55007878e-09  5.92250179e-01  5.55007878e-09  1.18055858e+00 
 5.56104491e-09  5.92229539e-01  5.56104491e-09  1.18053657e+00 
 5.57188959e-09  5.92163238e-01  5.57188959e-09  1.18051141e+00 
 5.57978241e-09  5.92062005e-01  5.57978241e-09  1.18049059e+00 
 5.58937760e-09  5.91863052e-01  5.58937760e-09  1.18046228e+00 
 5.60090584e-09  5.92499626e-01  5.60090584e-09  1.18043109e+00 
 5.61414270e-09  5.93859280e-01  5.61414270e-09  1.18039197e+00 
 5.63163925e-09  5.94293592e-01  5.63163925e-09  1.18031955e+00 
 5.64809631e-09  5.94040593e-01  5.64809631e-09  1.18024518e+00 
 5.66809631e-09  5.93700156e-01  5.66809631e-09  1.18016220e+00 
 5.68809631e-09  5.93469044e-01  5.68809631e-09  1.18009298e+00 
 5.70809631e-09  5.93353907e-01  5.70809631e-09  1.18003297e+00 
 5.72809631e-09  5.93288470e-01  5.72809631e-09  1.17997298e+00 
 5.74809631e-09  5.93195820e-01  5.74809631e-09  1.17990853e+00 
 5.76809631e-09  5.93063072e-01  5.76809631e-09  1.17983717e+00 
 5.78809631e-09  5.92671047e-01  5.78809631e-09  1.17976018e+00 
 5.80809631e-09  5.91574065e-01  5.80809631e-09  1.17968450e+00 
 5.82809631e-09  5.90559292e-01  5.82809631e-09  1.17962464e+00 
 5.84809631e-09  5.90676558e-01  5.84809631e-09  1.17958477e+00 
 5.86809631e-09  5.91086230e-01  5.86809631e-09  1.17954272e+00 
 5.88809631e-09  5.91325205e-01  5.88809631e-09  1.17949025e+00 
 5.90809631e-09  5.91432101e-01  5.90809631e-09  1.17942621e+00 
 5.92809631e-09  5.91511955e-01  5.92809631e-09  1.17935235e+00 
 5.94809631e-09  5.91587742e-01  5.94809631e-09  1.17927536e+00 
 5.96809631e-09  5.91668628e-01  5.96809631e-09  1.17920222e+00 
 5.98809631e-09  5.91759756e-01  5.98809631e-09  1.17913790e+00 
 6.00809631e-09  5.91851041e-01  6.00809631e-09  1.17908279e+00 
 6.02809631e-09  5.91947752e-01  6.02809631e-09  1.17902758e+00 
 6.04809631e-09  5.91989127e-01  6.04809631e-09  1.17896835e+00 
 6.06809631e-09  5.91993130e-01  6.06809631e-09  1.17890302e+00 
 6.08809631e-09  5.92004199e-01  6.08809631e-09  1.17883178e+00 
 6.10809631e-09  5.92008244e-01  6.10809631e-09  1.17876073e+00 
 6.12809631e-09  5.91997147e-01  6.12809631e-09  1.17869589e+00 
